pair_id,text,category,relation_type
1004,"Sebelum menekan tombol konfirmasi pembayaran QRIS di toko alat tulis, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima malah mengarah ke rekening pribadi orang lain yang tidak dikenal, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1005,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1005,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1006,"Sebelum menekan tombol konfirmasi pembayaran QRIS di minimarket, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima benar-benar sesuai dengan nama tempat usaha yang saya datangi, dan transaksi berhasil diproses.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1006,"Sebelum menekan tombol konfirmasi pembayaran QRIS di minimarket, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1007,"Saat melakukan transaksi QRIS di meja kasir toko buah, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut identik dengan nama toko dan tidak ada kejanggalan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1007,"Saat melakukan transaksi QRIS di meja kasir toko buah, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut berbeda dari nama toko sehingga menimbulkan kecurigaan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1008,"Sebelum menekan tombol konfirmasi pembayaran QRIS di stand boba, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima cocok dan identik dengan plang nama toko di depan saya, dan transaksi berhasil diproses.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1008,"Sebelum menekan tombol konfirmasi pembayaran QRIS di stand boba, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima tidak cocok dan berbeda jauh dari plang nama toko di depan saya, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1009,Nama merchant yang muncul di aplikasi setelah scan QRIS sama persis dengan nama toko tempat saya berbelanja.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1009,Nama merchant yang muncul di aplikasi setelah scan QRIS berbeda dengan nama toko tempat saya berbelanja.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1010,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1010,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1011,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana benar-benar sesuai dengan nama tempat usaha yang saya datangi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1011,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1012,"Kasir di Minimarket Barokah mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya sepenuhnya cocok dengan nama outlet tempat saya belanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1012,"Kasir di Minimarket Barokah mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya justru tidak cocok dan memunculkan nama pribadi asing.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1013,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1013,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1014,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima tepat milik toko ini tanpa ada perbedaan sedikit pun, dan pembayaran selesai lancar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1014,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima bukan milik toko ini melainkan atas nama perseorangan, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1015,"Kasir di Laundry Wangi Bersih mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya benar-benar sesuai dengan nama tempat usaha yang saya datangi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1015,"Kasir di Laundry Wangi Bersih mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1016,Nama merchant yang muncul di aplikasi setelah scan QRIS sama persis dengan nama toko tempat saya berbelanja.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1016,Nama merchant yang muncul di aplikasi setelah scan QRIS berbeda dengan nama toko tempat saya berbelanja.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1017,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana memang resmi atas nama gerai tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1017,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana malah mengarah ke rekening pribadi orang lain yang tidak dikenal.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1018,"Tadi saya bayar pakai QRIS di Ganteng Barbershop. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1018,"Tadi saya bayar pakai QRIS di Ganteng Barbershop. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum bukan milik toko ini melainkan atas nama perseorangan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1019,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1019,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1020,Nama merchant yang muncul di aplikasi setelah scan QRIS sama persis dengan nama toko tempat saya berbelanja.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1020,Nama merchant yang muncul di aplikasi setelah scan QRIS berbeda dengan nama toko tempat saya berbelanja.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1021,"Saat melakukan transaksi QRIS di meja kasir toko buah, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1021,"Saat melakukan transaksi QRIS di meja kasir toko buah, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut tidak sesuai dengan nama usaha yang tertera di kasir.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1022,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP tepat milik toko ini tanpa ada perbedaan sedikit pun.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1022,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP bukan milik toko ini melainkan atas nama perseorangan.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1023,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana benar terdaftar atas nama merchant tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1023,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana justru tertera nama merchant lain yang sama sekali berbeda.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1024,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1024,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1025,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1025,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1026,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP benar-benar sesuai dengan nama tempat usaha yang saya datangi.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1026,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1027,"Saat melakukan transaksi QRIS di meja kasir kedai kopi, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut cocok dan identik dengan plang nama toko di depan saya.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1027,"Saat melakukan transaksi QRIS di meja kasir kedai kopi, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut tidak cocok dan berbeda jauh dari plang nama toko di depan saya.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1028,"Kasir di Laundry Wangi Bersih mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya benar terdaftar atas nama merchant tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1028,"Kasir di Laundry Wangi Bersih mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya justru tertera nama merchant lain yang sama sekali berbeda.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1029,Nama merchant yang muncul di aplikasi setelah scan QRIS benar-benar sesuai dengan nama tempat usaha yang saya datangi.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1029,Nama merchant yang muncul di aplikasi setelah scan QRIS sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1030,"Sebelum menekan tombol konfirmasi pembayaran QRIS di kedai kopi, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima valid dan konsisten dengan identitas resmi merchant, dan transaksi berhasil diproses.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1030,"Sebelum menekan tombol konfirmasi pembayaran QRIS di kedai kopi, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima tidak konsisten dan mengindikasikan rekening pihak ketiga yang mencurigakan, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1031,Nama merchant yang muncul di aplikasi setelah scan QRIS valid dan konsisten dengan identitas resmi merchant.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1031,Nama merchant yang muncul di aplikasi setelah scan QRIS tidak konsisten dan mengindikasikan rekening pihak ketiga yang mencurigakan.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1032,"Kasir di Kopi Kenangan Senja mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya benar-benar sesuai dengan nama tempat usaha yang saya datangi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1032,"Kasir di Kopi Kenangan Senja mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1033,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1033,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana tidak sesuai dengan nama usaha yang tertera di kasir.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1034,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima identik dengan nama toko dan tidak ada kejanggalan, dan pembayaran selesai lancar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1034,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima berbeda dari nama toko sehingga menimbulkan kecurigaan, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1035,"Tadi saya bayar pakai QRIS di Laundry Wangi Bersih. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum sama persis dengan nama toko tempat saya berbelanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1035,"Tadi saya bayar pakai QRIS di Laundry Wangi Bersih. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum berbeda dengan nama toko tempat saya berbelanja.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1036,Nama merchant yang muncul di aplikasi setelah scan QRIS identik dengan nama toko dan tidak ada kejanggalan.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1036,Nama merchant yang muncul di aplikasi setelah scan QRIS berbeda dari nama toko sehingga menimbulkan kecurigaan.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1037,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1037,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1038,Nama merchant yang muncul di aplikasi setelah scan QRIS benar terdaftar atas nama merchant tersebut.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1038,Nama merchant yang muncul di aplikasi setelah scan QRIS justru tertera nama merchant lain yang sama sekali berbeda.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1039,"Saat melakukan transaksi QRIS di meja kasir warung makan, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut benar terdaftar atas nama merchant tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1039,"Saat melakukan transaksi QRIS di meja kasir warung makan, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut justru tertera nama merchant lain yang sama sekali berbeda.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1040,"Tadi saya bayar pakai QRIS di Laundry Wangi Bersih. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum identik dengan nama toko dan tidak ada kejanggalan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1040,"Tadi saya bayar pakai QRIS di Laundry Wangi Bersih. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum berbeda dari nama toko sehingga menimbulkan kecurigaan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1041,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP sepenuhnya cocok dengan nama outlet tempat saya belanja.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1041,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP justru tidak cocok dan memunculkan nama pribadi asing.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1042,"Kasir di Rumah Makan Sederhana Minang mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya benar terdaftar atas nama merchant tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1042,"Kasir di Rumah Makan Sederhana Minang mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya justru tertera nama merchant lain yang sama sekali berbeda.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1043,"Kasir di Toko Berkah Jaya mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya valid dan konsisten dengan identitas resmi merchant.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1043,"Kasir di Toko Berkah Jaya mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya tidak konsisten dan mengindikasikan rekening pihak ketiga yang mencurigakan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1044,"Saat melakukan transaksi QRIS di meja kasir minimarket, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1044,"Saat melakukan transaksi QRIS di meja kasir minimarket, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut tidak sesuai dengan nama usaha yang tertera di kasir.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1045,"Tadi saya bayar pakai QRIS di Toko Berkah Jaya. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum cocok dan identik dengan plang nama toko di depan saya.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1045,"Tadi saya bayar pakai QRIS di Toko Berkah Jaya. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum tidak cocok dan berbeda jauh dari plang nama toko di depan saya.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1046,"Saat melakukan transaksi QRIS di meja kasir laundry, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut benar terdaftar atas nama merchant tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1046,"Saat melakukan transaksi QRIS di meja kasir laundry, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut justru tertera nama merchant lain yang sama sekali berbeda.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1047,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem benar-benar sesuai dengan nama tempat usaha yang saya datangi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1047,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1048,"Saat melakukan transaksi QRIS di meja kasir bengkel motor, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut memang resmi atas nama gerai tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1048,"Saat melakukan transaksi QRIS di meja kasir bengkel motor, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut malah mengarah ke rekening pribadi orang lain yang tidak dikenal.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1049,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem sepenuhnya cocok dengan nama outlet tempat saya belanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1049,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem justru tidak cocok dan memunculkan nama pribadi asing.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1050,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP sesuai dengan nama usaha yang tertera di kasir.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1050,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP tidak sesuai dengan nama usaha yang tertera di kasir.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1051,"Kasir di Kopi Kenangan Senja mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya valid dan konsisten dengan identitas resmi merchant.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1051,"Kasir di Kopi Kenangan Senja mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya tidak konsisten dan mengindikasikan rekening pihak ketiga yang mencurigakan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1052,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1052,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana bukan milik toko ini melainkan atas nama perseorangan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1053,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1053,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1054,Nama merchant yang muncul di aplikasi setelah scan QRIS sesuai dengan nama usaha yang tertera di kasir.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1054,Nama merchant yang muncul di aplikasi setelah scan QRIS tidak sesuai dengan nama usaha yang tertera di kasir.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1055,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana sepenuhnya cocok dengan nama outlet tempat saya belanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1055,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana justru tidak cocok dan memunculkan nama pribadi asing.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1056,"Saat melakukan transaksi QRIS di meja kasir toko kelontong, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1056,"Saat melakukan transaksi QRIS di meja kasir toko kelontong, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut bukan milik toko ini melainkan atas nama perseorangan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1057,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP sesuai dengan nama usaha yang tertera di kasir.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1057,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP tidak sesuai dengan nama usaha yang tertera di kasir.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1058,"Kasir di Bengkel Maju Lancar mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya benar terdaftar atas nama merchant tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1058,"Kasir di Bengkel Maju Lancar mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya justru tertera nama merchant lain yang sama sekali berbeda.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1059,"Saat melakukan transaksi QRIS di meja kasir bengkel motor, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1059,"Saat melakukan transaksi QRIS di meja kasir bengkel motor, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut tidak sesuai dengan nama usaha yang tertera di kasir.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1060,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP tepat milik toko ini tanpa ada perbedaan sedikit pun.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1060,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP bukan milik toko ini melainkan atas nama perseorangan.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1061,"Saat melakukan transaksi QRIS di meja kasir laundry, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut benar terdaftar atas nama merchant tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1061,"Saat melakukan transaksi QRIS di meja kasir laundry, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut justru tertera nama merchant lain yang sama sekali berbeda.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1062,"Tadi saya bayar pakai QRIS di Bengkel Maju Lancar. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum sepenuhnya cocok dengan nama outlet tempat saya belanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1062,"Tadi saya bayar pakai QRIS di Bengkel Maju Lancar. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum justru tidak cocok dan memunculkan nama pribadi asing.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
1063,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
1063,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
