id,text,category,severity,sentiment,qr_type
FB-07808,QRIS toko Sate Madura Cak Sholeh dicurigai disalahgunakan karena nama penerima pembayaran pada aplikasi perbankan saya adalah rekening DANA 0812988xxx.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07809,"Barcode QRIS fisik di Kedai Mie Aceh kelihatan nempel stiker baru di atas akrilik meja kasir, modus penipuan tempel stiker barcode.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07810,QRIS fisik di gerobak Masjid Al-Ikhlas rusak terlipat sehingga aplikasi perbankan menolak memproses gambar barcode tersebut.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07811,"Cek mutasi setelah transaksi QRIS di Sate Madura Cak Sholeh, nominal pembayaran pas dengan yang saya ketik, tidak ada biaya potongan dan pembayaran QRIS selesai aman sentosa.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07812,"Kasir nolak melayani pembayaran QRIS karena alasan antrean kasir sedang ramai, maunya hanya uang pas saja.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07813,"Tadi bayar pakai QRIS statis di stand minuman Kedai Mie Aceh, nama penerima di layar konfirmasi cocok dengan plang toko dan transaksi QRIS langsung terverifikasi hijau.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07814,"Struk pembayaran QRIS resmi otomatis terbit di aplikasi BCA Mobile, nominal yang didebet pas Rp35.000 tidak ada pungutan biaya admin QRIS tambahan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07815,Stiker QRIS fisik di kaca kasir Apotek Sehat Sejahtera sudah sobek parah pada bagian pola deteksi sehingga kamera HP tidak bisa scan sama sekali.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07816,"Saya tadi langsung scan kode QRIS yang tersedia di meja kasir Bengkel Motor Jaya, namun setelah pembayaran berhasil saya melihat detail penerimanya bernama rekening pribadi HENDRA yang tidak dikenal toko.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07817,"Ada stiker QRIS ganda mencurigakan di etalase kasir Laundry Kilat 99, barcode asli milik kasir ditutup dengan stiker penipu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07818,"Ada sedikit hal yang terasa tidak biasa waktu saya mencoba melakukan pembayaran QRIS di kaca kasir Bengkel Motor Jaya tadi siang, tampilannya agak berbeda dari biasanya dan saya ingin memastikan keamanannya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07819,"QRIS fisik di stand minuman Laundry Kilat 99 jelas-jelas ditempeli stiker baru di atas akrilik resmi toko, terindikasi kuat pemalsuan barcode fisik.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07820,Kasir menolak mentransaksikan harga normal jika bayar lewat QRIS dan mewajibkan pembeli menambah nominal biaya ekstra seribu rupiah.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07821,"Ada tambahan biaya seribu rupiah dari harga aslinya saat transaksi menggunakan QRIS di RM Padang Murah, kasir bilang untuk biaya admin QRIS.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07822,"Transaksi QRIS berhasil diproses seketika di Apotek Sehat Sejahtera, kasir mengecek terminal soundbox QRIS dan nominal uang masuk cocok dengan pesanan tanpa kendala.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07823,"Nominal belanjaan Rp25.000 saya bayar dengan scan barcode QRIS di kasir Es Teh Nusantara, semua detail informasi pembayaran QRIS cocok dan kasir langsung menyerahkan nota lunas.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07824,"Stiker QRIS statis di counter pembayaran Soto Ayam Lamongan Cak Har mengelupas separuh dari akrilik mejanya, pembeli kesulitan saat mau scan.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07825,Kasir di gerai Bakso Pak Kumis menahan barang belanjaan dengan sikap mencurigai pembeli secara tidak sopan padahal bukti transaksi sukses sudah saya perlihatkan.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07826,"Saya bayar pakai QRIS barusan di minimarket Laundry Kilat 99 tapi kok perasaan saya kurang enak ya, apakah transaksi QRIS saya tadi sudah benar-benar sah?",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07827,"Entah kenapa transaksi pembayaran QRIS yang baru saja saya lakukan di Toko Sembako Berkah Surabaya terasa agak aneh dan membingungkan ketika selesai diproses, tolong dicek ya tim LaQris.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07828,"Pelayanan kasir sangat buruk, malah memarahi pelanggan yang tidak membawa uang tunai saat mau bayar lewat QRIS.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07829,Saya tadi langsung menutup aplikasi setelah klik bayar QRIS di Apotek Sehat Sejahtera sehingga tidak sempat membaca pesan notifikasi yang sempat muncul sekilas di layar ponsel saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07830,"Transaksi QRIS berhasil diproses seketika di Minimarket Barokah, kasir mengecek terminal soundbox QRIS dan nominal uang masuk cocok dengan pesanan tanpa kendala.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07831,QRIS fisik di gerobak Bengkel Motor Jaya rusak terlipat sehingga aplikasi perbankan menolak memproses gambar barcode tersebut.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07832,Toko Ayam Geprek Juara di Surabaya mengenakan biaya charge tambahan sebesar Rp2.000 khusus untuk setiap transaksi yang menggunakan QRIS statis.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07833,Kamera pemindai DANA saya tidak bisa membaca stiker QRIS di Counter Pulsa Cell karena stikernya basah dan tintanya luntur menyebar.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07834,"Stiker barcode QRIS di meja kasir Masjid Al-Ikhlas tampak asli dan bersih, tetapi saat saya scan nama merchant di aplikasi OVO muncul nama perorangan JOKO PRIBADI REK.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07835,"Di Toko Sembako Berkah Malang, stiker QRIS resmi di meja kasir ditutup stiker barcode lain oleh pihak tidak bertanggung jawab.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07836,"Pembeli dipersulit saat mau bayar QRIS di Es Teh Nusantara, kasir bilang barcode QRIS disimpan di laci dan menolak mengeluarkannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07837,"Tadi bayar pakai QRIS statis di kotak amal masjid Bengkel Motor Jaya, nama penerima di layar konfirmasi cocok dengan plang toko dan transaksi QRIS langsung terverifikasi hijau.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07838,"Entah kenapa transaksi pembayaran QRIS yang baru saja saya lakukan di RM Padang Murah Malang terasa agak aneh dan membingungkan ketika selesai diproses, tolong dicek ya tim LaQris.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07839,"Saya membeli makanan di warung makan Martabak Bangka 88 dan membayar menggunakan QRIS seperti biasanya, nominal yang harus dibayar pas sesuai harga, transaksi berhasil dalam beberapa detik dan bukti pembayaran QRIS langsung muncul di aplikasi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07840,Stiker QRIS fisik toko RM Padang Murah sudah buram dan terkelupas di sudut bawah sehingga scanner aplikasi selalu gagal deteksi.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07841,"Kasir di toko Toko Sembako Berkah bersikap sangat judes dan ketus ketika saya bilang mau bayar pakai QRIS, kasir memaksa pembeli harus bayar uang tunai saja.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07842,Kamera pemindai BRImo saya tidak bisa membaca stiker QRIS di Martabak Bangka 88 karena stikernya basah dan tintanya luntur menyebar.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07843,"Stiker QRIS di Warung Nasi Bu Imas Yogyakarta ini palsu bro, ada stiker tipis yang sengaja dipasang menutupi barcode resmi kasir toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07844,"Stiker QRIS di Bengkel Motor Jaya Bandung ini palsu bro, ada stiker tipis yang sengaja dipasang menutupi barcode resmi kasir toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07845,"Stiker QRIS di Bengkel Motor Jaya Bandung ini palsu bro, ada stiker tipis yang sengaja dipasang menutupi barcode resmi kasir toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07846,Saya tadi langsung menutup aplikasi setelah klik bayar QRIS di Warung Nasi Bu Imas sehingga tidak sempat membaca pesan notifikasi yang sempat muncul sekilas di layar ponsel saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07847,"Proses pembayaran QRIS statis berlangsung sangat cepat tanpa kendala apapun di warung makan Es Teh Nusantara, struk dan bukti transfer digital QRIS tersimpan rapi di aplikasi BCA Mobile.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07848,Kasir di gerai Kopi Kenangan Senja menahan barang belanjaan dengan sikap mencurigai pembeli secara tidak sopan padahal bukti transaksi sukses sudah saya perlihatkan.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07849,Toko fisik Toko Sembako Berkah berada di Semarang tapi merchant NMID QRIS terdaftar atas nama orang lain yaitu WARUNG PALSU 99 bukan nama usaha.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07850,"QRIS fisik di meja barcode Warung Nasi Bu Imas jelas-jelas ditempeli stiker baru di atas akrilik resmi toko, terindikasi kuat pemalsuan barcode fisik.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07851,"Pas saya raba akrilik barcode di kedai kopi Kopi Kenangan Senja, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07852,"Cek mutasi setelah transaksi QRIS di Barbershop Bro & Co, nominal pembayaran pas dengan yang saya ketik, tidak ada biaya potongan dan pembayaran QRIS selesai aman sentosa.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07853,"Kasir tidak kooperatif saat proses scan QRIS di meja kasir Toko Sembako Berkah, pembeli disuruh menunggu lama dan diabaikan pelayanannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07854,Toko Laundry Kilat 99 di Medan mengenakan biaya charge tambahan sebesar Rp2.000 khusus untuk setiap transaksi yang menggunakan QRIS statis.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07855,"Susah sekali scan QRIS di meja makan Bengkel Motor Jaya, stiker barcode kotor terkena minyak gorengan dan debu tebal di meja kasir.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07856,"Susah sekali scan QRIS di booth bazar Toko Sembako Berkah, stiker barcode kotor terkena minyak gorengan dan debu tebal di meja kasir.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07857,"Proses pembayaran QRIS sebenarnya sudah selesai di layar HP saya, cuma saya merasa agak bingung saja dengan detail tampilan konfirmasi QRIS yang muncul di toko Bengkel Motor Jaya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07858,"Saya tadi langsung scan kode QRIS yang tersedia di meja kasir Bengkel Motor Jaya, namun setelah pembayaran berhasil saya melihat detail penerimanya bernama rekening DANA 0812988xxx yang tidak dikenal toko.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07859,"Kasir toko Barbershop Bro & Co enggan melayani scan QRIS dan beralasan kasir lagi malas mengecek HP, pembeli dipaksa bayar cash.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07860,"Tadi bayar pakai QRIS statis di akrilik meja Ayam Geprek Juara, nama penerima di layar konfirmasi cocok dengan plang toko dan transaksi QRIS langsung terverifikasi hijau.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07861,"Tadi bayar pakai QRIS statis di kedai kopi RM Padang Murah, nama penerima di layar konfirmasi cocok dengan plang toko dan transaksi QRIS langsung terverifikasi hijau.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07862,"Kasir di Sate Madura Cak Sholeh mengenakan biaya tambahan admin Rp1.000 saat bayar pakai QRIS statis, padahal aturan Bank Indonesia melarang keras surcharge QRIS.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07863,"Pas saya raba akrilik barcode di kedai kopi Warung Nasi Bu Imas, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07864,"Uang masuk seketika ke mutasi QRIS toko Martabak Bangka 88, kasir langsung menyatakan transaksi lunas dan saya menerima pesanan saya dengan puas.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07865,"Tidak ada masalah sama sekali saat transaksi QRIS di Ayam Geprek Juara, barcode bersih terlindung akrilik, pembayaran lancar dan bukti bayar resmi QRIS langsung keluar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07866,"Struk pembayaran QRIS resmi otomatis terbit di aplikasi DANA, nominal yang didebet pas Rp35.000 tidak ada pungutan biaya admin QRIS tambahan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07867,"Entah kenapa transaksi pembayaran QRIS yang baru saja saya lakukan di Martabak Bangka 88 Tangerang terasa agak aneh dan membingungkan ketika selesai diproses, tolong dicek ya tim LaQris.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07868,"Pelayanan kasir di Masjid Al-Ikhlas sangat mengecewakan, kasir menolak pembayaran QRIS secara sepihak dengan alasan minimal belanja harus Rp30.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07869,"Susah sekali scan QRIS di stiker dinding Warung Nasi Bu Imas, stiker barcode kotor terkena minyak gorengan dan debu tebal di meja kasir.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07870,"Kasir tidak kooperatif saat proses scan QRIS di meja kasir Ayam Geprek Juara, pembeli disuruh menunggu lama dan diabaikan pelayanannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07871,"Pungutan biaya tambahan tidak resmi oleh kasir Toko Sembako Berkah saat transaksi QRIS manual, ada mark up harga dari struk belanja.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07872,"Proses pembayaran QRIS sebenarnya sudah selesai di layar HP saya, cuma saya merasa agak bingung saja dengan detail tampilan konfirmasi QRIS yang muncul di toko Minimarket Barokah.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07873,"Lokasi toko fisik jelas Warung Nasi Bu Imas di Tangerang, tapi saat scan QRIS resmi toko nama tujuan transfer terdaftar atas nama WARUNG PALSU 99 di luar daerah.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07874,Stiker QRIS fisik toko Sate Madura Cak Sholeh sudah buram dan terkelupas di sudut bawah sehingga scanner aplikasi selalu gagal deteksi.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07875,"Di Ayam Geprek Juara Bekasi, stiker QRIS resmi di meja kasir ditutup stiker barcode lain oleh pihak tidak bertanggung jawab.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07876,Total belanja 45 ribu tapi pas discan kasir Laundry Kilat 99 menyuruh saya mengetik 47 ribu di HP buat biaya charge admin QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07877,Kasir menolak mentransaksikan harga normal jika bayar lewat QRIS dan mewajibkan pembeli menambah nominal biaya ekstra seribu rupiah.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07878,Kamera pemindai wondr by BNI saya tidak bisa membaca stiker QRIS di Kopi Kenangan Senja karena stikernya basah dan tintanya luntur menyebar.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07879,Kamera pemindai Livin by Mandiri saya tidak bisa membaca stiker QRIS di Masjid Al-Ikhlas karena stikernya basah dan tintanya luntur menyebar.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07880,"Mohon bantuan pengecekan riwayat pembayaran QRIS terakhir saya di Bengkel Motor Jaya, tadi koneksi internet sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07881,"Stiker barcode QRIS di meja kasir Masjid Al-Ikhlas tampak asli dan bersih, tetapi saat saya scan nama merchant di aplikasi GoPay muncul nama perorangan DEPOSIT PULSA ONLINE.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07882,"Waspada modus penempelan stiker palsu di meja barcode Toko Sembako Berkah, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07883,"Nominal belanjaan Rp35.000 saya bayar dengan scan barcode QRIS di kasir Counter Pulsa Cell, semua detail informasi pembayaran QRIS cocok dan kasir langsung menyerahkan nota lunas.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07884,"Saya membeli makanan di warung makan Soto Ayam Lamongan Cak Har dan membayar menggunakan QRIS seperti biasanya, nominal yang harus dibayar pas sesuai harga, transaksi berhasil dalam beberapa detik dan bukti pembayaran QRIS langsung muncul di aplikasi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07885,Kenapa bayar pakai QRIS di Laundry Kilat 99 ada biaya ekstra? Bukannya merchant dilarang membebankan biaya transaksi kepada pembeli?,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07886,"Pelayanan kasir sangat buruk, malah memarahi pelanggan yang tidak membawa uang tunai saat mau bayar lewat QRIS.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07887,"Barcode QRIS fisik di Soto Ayam Lamongan Cak Har kelihatan nempel stiker baru di atas akrilik meja kasir, modus penipuan tempel stiker barcode.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07888,"Mohon bantuan pengecekan riwayat pembayaran QRIS terakhir saya di Martabak Bangka 88, tadi koneksi internet sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07889,Identitas merchant QRIS tidak cocok antara banner fisik toko RM Padang Murah dengan nama digital NMID saat konfirmasi bayar di HP.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07890,"Proses pembayaran QRIS sebenarnya sudah selesai di layar HP saya, cuma saya merasa agak bingung saja dengan detail tampilan konfirmasi QRIS yang muncul di toko Barbershop Bro & Co.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07891,"Stiker QRIS di Toko Sembako Berkah Yogyakarta ini palsu bro, ada stiker tipis yang sengaja dipasang menutupi barcode resmi kasir toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07892,"Kasir nolak melayani pembayaran QRIS karena alasan antrean kasir sedang ramai, maunya hanya uang pas saja.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07893,Stiker QRIS fisik toko Kedai Mie Aceh sudah buram dan terkelupas di sudut bawah sehingga scanner aplikasi selalu gagal deteksi.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07894,Kasir meminta biaya tambahan Rp1.000 di luar total belanjaan nota jika pelanggan ingin menggunakan barcode QRIS di Kedai Mie Aceh.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07895,"Kasir tidak kooperatif saat proses scan QRIS di meja kasir Ayam Geprek Juara, pembeli disuruh menunggu lama dan diabaikan pelayanannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07896,"Jangan scan QRIS di gerobak jualan Apotek Sehat Sejahtera, itu barcode QRIS palsu sengaja ditimpa stiker penipu untuk mengalihkan transaksi pelanggan!",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07897,"Tidak ada stiker palsu di akrilik Counter Pulsa Cell, namun nama penerima digital yang tertera di layar ponsel saya beda jauh sama plang toko fisik.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07898,Kasir menolak mentransaksikan harga normal jika bayar lewat QRIS dan mewajibkan pembeli menambah nominal biaya ekstra seribu rupiah.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07899,Tadi mbak kasir di Es Teh Nusantara sempat mengucapkan sesuatu saat saya sedang memindai barcode QRIS di meja depan tetapi suaranya tidak terdengar jelas sehingga membuat saya bingung mengenai status pembayaran saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07900,Sikap staf kasir di kedai kopi Bakso Pak Kumis sangat tidak sopan dan menolak scan QRIS dengan alasan sinyal toko jelek padahal koneksi internet lancar.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07901,"Kena pungutan liar surcharge Rp2.000 saat transaksi QRIS di plang kasir Minimarket Barokah, mohon ditertibkan merchant nakal ini.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07902,Saya tadi langsung menutup aplikasi setelah klik bayar QRIS di Soto Ayam Lamongan Cak Har sehingga tidak sempat membaca pesan notifikasi yang sempat muncul sekilas di layar ponsel saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07903,"Jangan scan QRIS di counter pembayaran Apotek Sehat Sejahtera, itu barcode QRIS palsu sengaja ditimpa stiker penipu untuk mengalihkan transaksi pelanggan!",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07904,"Tadi bayar pakai QRIS statis di kedai kopi Bakso Pak Kumis, nama penerima di layar konfirmasi cocok dengan plang toko dan transaksi QRIS langsung terverifikasi hijau.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07905,"Resolusi cetakan stiker QRIS di kasir Kedai Mie Aceh pecah dan buram, scanner HP tidak mampu mengunci titik fokus kode QR.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07906,Merchant Es Teh Nusantara di Malang menolak menerima transaksi QRIS dari aplikasi dompet digital tertentu secara sepihak tanpa alasan yang jelas.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07907,"Pelayanan kasir sangat buruk, malah memarahi pelanggan yang tidak membawa uang tunai saat mau bayar lewat QRIS.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07908,"Proses pembayaran QRIS statis berlangsung sangat cepat tanpa kendala apapun di warung makan Masjid Al-Ikhlas, struk dan bukti transfer digital QRIS tersimpan rapi di aplikasi BCA Mobile.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-07909,Saya baru menyadari setelah pembayaran selesai bahwa nama merchant yang muncul pada detail transaksi QRIS tidak sesuai dengan nama toko tempat saya berbelanja di Counter Pulsa Cell.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07910,"Kasir nolak melayani pembayaran QRIS karena alasan antrean kasir sedang ramai, maunya hanya uang pas saja.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-07911,"Di Sate Madura Cak Sholeh, harga belanjaan dinaikkan kalau bayar pakai QRIS statis, kasir membebankan potongan fee MDR QRIS kepada pembeli.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07912,"Saya tadi bayar belanjaan pakai barcode QRIS tapi lupa melihat detail layarnya karena terburu-buru pergi, tolong bantu verifikasi apakah transaksi saya aman.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-07913,QRIS fisik di gerobak Apotek Sehat Sejahtera rusak terlipat sehingga aplikasi perbankan menolak memproses gambar barcode tersebut.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-07914,"Tidak ada stiker palsu di akrilik Minimarket Barokah, namun nama penerima digital yang tertera di layar ponsel saya beda jauh sama plang toko fisik.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07915,Penjual di Counter Pulsa Cell meminta saya melebihkan uang saat input nominal QRIS dengan alasan biaya administrasi jika bayar nontunai.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-07916,Identitas merchant QRIS tidak cocok antara banner fisik toko RM Padang Murah dengan nama digital NMID saat konfirmasi bayar di HP.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-07917,"QRIS fisik di gerobak jualan Bakso Pak Kumis jelas-jelas ditempeli stiker baru di atas akrilik resmi toko, terindikasi kuat pemalsuan barcode fisik.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-07918,"Kasir ramah menunjukkan barcode QRIS di meja Bengkel Motor Jaya, nominal pembayaran saya input pas Rp25.000 tanpa biaya admin dan notifikasi uang masuk QRIS langsung berbunyi di soundbox kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
