text,category,severity
"Penolakan sepihak transaksi QRIS di Bengkel Motor Jaya, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
Saya mau komplain soal pelayanan tadi siang. bingung banget.,FEEDBACK_AMBIGU,MEDIUM
"Tolong diganti stiker QRIS di Masjid Al-Ikhlas Medan, warnanya sudah luntur dan pudar total terkena panas matahari sehingga barcode tidak terdeteksi.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Tidak ada tanda stiker palsu di tent card meja Soto Ayam Lamongan Cak Har, tapi detail merchant yang muncul di ShopeePay mencurigakan karena mengarah ke JOKO PRIBADI REK.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Barcode QRIS fisik di Ayam Geprek Juara kelihatan nempel stiker baru di atas akrilik meja kasir, modus penipuan tempel stiker barcode.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Kasir di Kopi Kenangan Senja mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya tidak sesuai dengan nama usaha yang tertera di kasir.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Stiker QR code di kasir Apotek Sehat Sejahtera burem banget dan buram terkena goresan, tolong segera kirimkan cetakan akrilik QRIS baru.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Di Martabak Bangka 88 kasirnya judes banget dan pasang muka masam saat saya bilang mau bayar pakai QRIS di meja kasir.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Barcode QRIS fisik di Toko Sembako Berkah kelihatan nempel stiker baru di atas akrilik meja kasir, modus penipuan tempel stiker barcode.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Lapor min, Mengecewakan sekali tadi. terima kasih.",FEEDBACK_AMBIGU,MEDIUM
Ada kendala di kasir tolong bantu. terima kasih.,FEEDBACK_AMBIGU,MEDIUM
Di RM Padang Murah kasirnya judes banget dan pasang muka masam saat saya bilang mau bayar pakai QRIS di meja kasir.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
Kasir di kasir Kopi Kenangan Senja sangat lambat dan tidak paham cara konfirmasi transaksi QRIS sampai saya harus menunggu 15 menit di antrean.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Toko Masjid Al-Ikhlas menetapkan aturan sepihak minimal belanja Rp 50.000 baru boleh bayar pakai QRIS, padahal saya belanja 10.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Parah banget di Masjid Al-Ikhlas, belanja 250.000 kalau bayar tunai harganya normal tapi kalau scan QRIS kasir naikin harga dan minta tambahan Rp 2.000.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Kasir Martabak Bangka 88 menyembunyikan plang barcode QRIS di bawah meja dan enggan melayani pelanggan yang ingin membayar non-tunai.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Barcode QRIS fisik di meja kasir Masjid Al-Ikhlas mulus tanpa tempelan ganda, tapi tujuan transfer di LinkAja bukan ke rekening resmi toko melainkan WARUNG PALSU 99.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem valid dan konsisten dengan identitas resmi merchant.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Halo min, Kenapa bisa begitu ya min? gimana ya?",FEEDBACK_AMBIGU,MEDIUM
Saya dipaksa bayar fee admin tambahan Rp 1.500 oleh kasir Minimarket Barokah khusus untuk pembayaran scan QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Saya mau bayar 15.000 pakai QRIS di Toko Sembako Berkah tapi kasir bilang QRIS hanya untuk belanja di atas Rp 30.000, sangat mengecewakan.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Parah banget di Bakso Pak Kumis, belanja 750.000 kalau bayar tunai harganya normal tapi kalau scan QRIS kasir naikin harga dan minta tambahan Rp 2.000.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Awas ada stiker QRIS siluman di plang kasir Bengkel Motor Jaya, stikernya dobel bertumpuk dan sangat mencurigakan.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Nama merchant yang muncul di aplikasi setelah scan QRIS sesuai dengan nama usaha yang tertera di kasir.,QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Kasir di Soto Ayam Lamongan Cak Har Makassar menolak pembayaran QRIS saya dengan alasan sinyal toko sedang gangguan dan memaksa harus bayar uang tunai pas.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
Kasir di Kopi Kenangan Senja bersikeras meminta uang cas Rp 2.000 tambahan sambil melayani dengan ketus saat saya scan barcode QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP sesuai dengan nama usaha yang tertera di kasir.,QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Saya dipaksa bayar fee admin tambahan Rp 1.500 oleh kasir Apotek Sehat Sejahtera khusus untuk pembayaran scan QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Kasir Masjid Al-Ikhlas berkata kasar saat saya menunjukkan bukti berhasil bayar QRIS dan menuduh saya belum bayar sebelum ia melihat HP-nya.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Ada stiker QRIS ganda mencurigakan di etalase kasir Barbershop Bro & Co, barcode asli milik kasir ditutup dengan stiker penipu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Tadi saya bayar pakai QRIS di Kopi Kenangan Senja. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum identik dengan nama toko dan tidak ada kejanggalan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Tadi mbak kasir di gerai Bengkel Motor Jaya sempat mengucapkan sesuatu kepada saya saat saya sedang melakukan pemindaian barcode di meja depan, tetapi suaranya tidak terdengar jelas karena suasana toko yang ramai sehingga membuat saya agak bingung.",FEEDBACK_AMBIGU,MEDIUM
"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Di Counter Pulsa Cell kasirnya terang-terangan minta uang tambahan Rp 1.500 dengan alasan biaya potong saldo QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Kasir Es Teh Nusantara berkata kasar saat saya menunjukkan bukti berhasil bayar QRIS dan menuduh saya belum bayar sebelum ia melihat HP-nya.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Akrilik stand QRIS di Laundry Kilat 99 pecah dan buram terkena debu tebal bertahun-tahun, kasir harus mencetak ulang kode barcode yang jelas.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Kasir Bakso Pak Kumis menyembunyikan plang barcode QRIS di bawah meja dan enggan melayani pelanggan yang ingin membayar non-tunai.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Proses checkout pakai QRIS di Masjid Al-Ikhlas Malang memuaskan, scan cepat, tidak ada biaya tersembunyi, dan bukti transaksi langsung masuk ke e-wallet.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Waspada modus penempelan stiker palsu di stiker dinding Kopi Kenangan Senja, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Akrilik stand QRIS di RM Padang Murah pecah dan buram terkena debu tebal bertahun-tahun, kasir harus mencetak ulang kode barcode yang jelas.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Saya dipaksa bayar fee admin tambahan Rp 1.500 oleh kasir Counter Pulsa Cell khusus untuk pembayaran scan QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Kondisi fisik QRIS di Sate Madura Cak Sholeh sangat rapi dan otentik, tapi data NMID dan nama merchant di aplikasi bank tidak cocok dengan nama usaha tempat belanja.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Tolong dicek min, stiker QR code di akrilik meja Masjid Al-Ikhlas ada dua lapisan bertumpuk di mana barcode atas adalah stiker palsu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Kasir Bakso Pak Kumis menyembunyikan plang barcode QRIS di bawah meja dan enggan melayani pelanggan yang ingin membayar non-tunai.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Stiker QRIS di Bengkel Motor Jaya Medan ini palsu bro, ada stiker tipis yang sengaja dipasang menutupi barcode resmi kasir toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Kasir di Martabak Bangka 88 Malang memaksa saya membayar biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 50.000 pakai QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Lapor min, Tolong dicek ya min. tolong respon.",FEEDBACK_AMBIGU,MEDIUM
"Ada sedikit hal yang terasa tidak biasa waktu saya mencoba melakukan pembayaran di etalase toko Warung Nasi Bu Imas tadi siang, tampilannya agak berbeda dari pengalaman saya biasanya dan saya merasa ragu meskipun tidak tahu apa penyebabnya.",FEEDBACK_AMBIGU,MEDIUM
"Proses pembayarannya sebenarnya terlihat sudah selesai di layar ponsel saya, cuma saya merasa agak bingung saja dengan alur tampilan konfirmasi yang muncul di toko Es Teh Nusantara dan tidak yakin apakah perlu konfirmasi tambahan.",FEEDBACK_AMBIGU,MEDIUM
"Kondisi fisik QRIS di Barbershop Bro & Co sangat rapi dan otentik, tapi data NMID dan nama merchant di aplikasi bank tidak cocok dengan nama usaha tempat belanja.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Tadi saya bayar pakai QRIS di Boba Fresh Delight. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum sama persis dengan nama toko tempat saya berbelanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Pas saya raba akrilik barcode di meja barcode Counter Pulsa Cell, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima berbeda dari nama toko sehingga menimbulkan kecurigaan, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Di Barbershop Bro & Co kasirnya terang-terangan minta uang tambahan Rp 1.500 dengan alasan biaya potong saldo QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Di Warung Nasi Bu Imas Semarang, stiker QRIS resmi di meja kasir ditutup stiker barcode lain oleh pihak tidak bertanggung jawab.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Permukaan stiker QRIS di booth bazar Ayam Geprek Juara kotor kena tumpahan minyak dan noda hitam tebal sampai tidak bisa dipindai sama sekali.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Toko Masjid Al-Ikhlas melanggar aturan Bank Indonesia karena menarik biaya tambahan 2% saat saya membayar via QRIS di meja kasir.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Stiker QR code di kasir Counter Pulsa Cell burem banget dan buram terkena goresan, tolong segera kirimkan cetakan akrilik QRIS baru.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Kondisi fisik QRIS di counter pembayaran Laundry Kilat 99 sangat memprihatinkan, tintanya luntur kecokelatan dan sudut stikernya koyak sobek.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Tolong dicek min, stiker QR code di akrilik meja Toko Sembako Berkah ada dua lapisan bertumpuk di mana barcode atas adalah stiker palsu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"QRIS fisik di etalase toko Minimarket Barokah jelas-jelas ditempeli stiker baru di atas akrilik resmi toko, terindikasi kuat pemalsuan barcode fisik.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Sangat puas bayar non-tunai di Apotek Sehat Sejahtera, scan barcode QRIS langsung terbaca dalam 1 detik via BRImo tanpa kendala dan tanpa biaya tambahan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Kemarin belanja di kasir Bakso Pak Kumis tapi pas scan barcode HP saya agak nge-lag sebentar dan langsung kembali ke menu home, saya jadi bingung transaksinya sudah masuk atau belum.",FEEDBACK_AMBIGU,MEDIUM
"Stiker QRIS di meja kasir Soto Ayam Lamongan Cak Har sangat rapi dan bersih, tidak ada biaya admin tambahan apapun, pelayanan kasir sangat profesional dan cepat.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Penolakan sepihak transaksi QRIS di Kopi Kenangan Senja, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
Saya dipaksa kasir Toko Sembako Berkah bayar lebih Rp 1.000 dari total belanjaan karena menggunakan pembayaran QR code di meja kasir.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Saat melakukan transaksi QRIS di meja kasir kedai bakso, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut bukan milik toko ini melainkan atas nama perseorangan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Barcode QRIS fisik di meja kasir Minimarket Barokah tergores benda tajam sangat parah, kamera HP berkali-kali mencoba selalu gagal baca kodenya.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Pas saya raba akrilik barcode di stand minuman Apotek Sehat Sejahtera, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Saya menemukan stiker QRIS tempelan penipu di etalase toko Barbershop Bro & Co, ujung stikernya terkelupas dan di bawahnya masih ada barcode aslinya.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Ada sedikit hal yang terasa tidak biasa waktu saya mencoba melakukan pembayaran di etalase toko Counter Pulsa Cell tadi siang, tampilannya agak berbeda dari pengalaman saya biasanya dan saya merasa ragu meskipun tidak tahu apa penyebabnya.",FEEDBACK_AMBIGU,MEDIUM
Kemarin belanja di kasir rasanya aneh banget. gimana ya?,FEEDBACK_AMBIGU,MEDIUM
Gimana ini solusinya kok begini? tolong dicek.,FEEDBACK_AMBIGU,MEDIUM
"Kasir di Ayam Geprek Juara Makassar mengenakan biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 25.000 pakai QRIS, padahal BI melarang surcharge!",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Saya scan QRIS asli toko di Es Teh Nusantara, pas masuk halaman konfirmasi OVO nama pemilik merchant yang keluar adalah nama pribadi asing DEPOSIT PULSA ONLINE.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Barcode QRIS di Ayam Geprek Juara sangat jelas dan terang, transaksi berhasil seketika lewat GoPay, merchant terpercaya bintang lima.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Penolakan sepihak transaksi QRIS di Sate Madura Cak Sholeh, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Di Warung Nasi Bu Imas Yogyakarta, stiker QRIS resmi di meja kasir ditutup stiker barcode lain oleh pihak tidak bertanggung jawab.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Semua berjalan sempurna saat bayar QRIS di Ayam Geprek Juara, akrilik barcode mulus, tidak ada kejanggalan, kasir melayani dengan sangat baik.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Akrilik stand QRIS di Counter Pulsa Cell pecah dan buram terkena debu tebal bertahun-tahun, kasir harus mencetak ulang kode barcode yang jelas.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Proses checkout pakai QRIS di Apotek Sehat Sejahtera Medan memuaskan, scan cepat, tidak ada biaya tersembunyi, dan bukti transaksi langsung masuk ke e-wallet.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Barcode QRIS fisik di booth bazar Es Teh Nusantara mulus tanpa tempelan ganda, tapi tujuan transfer di LinkAja bukan ke rekening resmi toko melainkan WARUNG PALSU 99.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Saya kurang mengerti alur pembayaran QRIS di toko Kedai Mie Aceh ini, kasirnya sibuk melayani pembeli lain jadi saya tidak sempat bertanya lebih lanjut dan langsung pergi dengan rasa ragu.",FEEDBACK_AMBIGU,MEDIUM
"Barcode QRIS di meja kasir Minimarket Barokah tidak ada manipulasi stiker, tapi saya ragu bayar karena nama toko di aplikasi BCA Mobile menunjukkan nama orang lain.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Kemarin belanja di kasir Apotek Sehat Sejahtera tapi pas scan barcode HP saya agak nge-lag sebentar dan langsung kembali ke menu home, saya jadi bingung transaksinya sudah masuk atau belum.",FEEDBACK_AMBIGU,MEDIUM
Tolong dicek ya min. mohon infonya.,FEEDBACK_AMBIGU,MEDIUM
"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem memang resmi atas nama gerai tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Proses checkout pakai QRIS di Laundry Kilat 99 Makassar memuaskan, scan cepat, tidak ada biaya tersembunyi, dan bukti transaksi langsung masuk ke e-wallet.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima sama persis dengan nama toko tempat saya berbelanja, dan pembayaran selesai lancar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Saya mau bayar 50.000 pakai QRIS di Apotek Sehat Sejahtera tapi kasir bilang QRIS hanya untuk belanja di atas Rp 30.000, sangat mengecewakan.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP tepat milik toko ini tanpa ada perbedaan sedikit pun.,QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Sebelum menekan tombol konfirmasi pembayaran QRIS di warung makan, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima bukan milik toko ini melainkan atas nama perseorangan, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Plang barcode QRIS di kotak amal masjid Martabak Bangka 88 sudah rusak mengelupas dan basah kuyup terkena hujan sampai kertas stikernya hancur.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Entah kenapa transaksi pembayaran yang baru saja saya lakukan di Martabak Bangka 88 Bekasi terasa agak aneh dan membingungkan ketika selesai diproses, sehingga saya merasa ragu dan ingin meminta tolong pihak tim LaQris untuk membantu memeriksa status akun saya.",FEEDBACK_AMBIGU,MEDIUM
"Kondisi fisik QRIS di Masjid Al-Ikhlas sangat rapi dan otentik, tapi data NMID dan nama merchant di aplikasi bank tidak cocok dengan nama usaha tempat belanja.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Toko Martabak Bangka 88 melanggar aturan Bank Indonesia karena menarik biaya tambahan 2% saat saya membayar via QRIS di meja kasir.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Akrilik QRIS di akrilik meja Kedai Mie Aceh pecah dan retak melintang tepat di atas QR code, membuat aplikasi e-wallet tidak bisa membaca barcode.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Kasir di Counter Pulsa Cell Malang menolak pembayaran QRIS saya dengan alasan sinyal toko sedang gangguan dan memaksa harus bayar uang tunai pas.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
Kasir di Toko Sembako Berkah bersikeras meminta uang cas Rp 2.000 tambahan sambil melayani dengan ketus saat saya scan barcode QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Penolakan sepihak transaksi QRIS di Bengkel Motor Jaya, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
Kasir di Kopi Kenangan Senja memungut biaya surcharge Rp 1.000 tanpa persetujuan untuk setiap pembayaran QR code.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Kasir di Kopi Kenangan Senja Yogyakarta memaksa saya membayar biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 15.000 pakai QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem sama persis dengan nama toko tempat saya berbelanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Kasir di Soto Ayam Lamongan Cak Har Tangerang mengenakan biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 15.000 pakai QRIS, padahal BI melarang surcharge!",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Plang barcode QRIS di plang kasir Ayam Geprek Juara sudah rusak mengelupas dan basah kuyup terkena hujan sampai kertas stikernya hancur.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Kemarin belanja di kasir RM Padang Murah tapi pas scan barcode HP saya agak nge-lag sebentar dan langsung kembali ke menu home, saya jadi bingung transaksinya sudah masuk atau belum.",FEEDBACK_AMBIGU,MEDIUM
"Stiker QRIS di Martabak Bangka 88 Malang ini palsu bro, ada stiker tipis yang sengaja dipasang menutupi barcode resmi kasir toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Di Ayam Geprek Juara kasirnya judes banget dan pasang muka masam saat saya bilang mau bayar pakai QRIS di meja kasir.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Entah kenapa transaksi pembayaran yang baru saja saya lakukan di Sate Madura Cak Sholeh Yogyakarta terasa agak aneh dan membingungkan ketika selesai diproses, sehingga saya merasa ragu dan ingin meminta tolong pihak tim LaQris untuk membantu memeriksa status akun saya.",FEEDBACK_AMBIGU,MEDIUM
"Pelayanan di Bakso Pak Kumis jempolan, pembayaran non-tunai QRIS nominal 500.000 berhasil diproses tanpa masalah apapun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
Plang barcode QRIS di meja makan Bakso Pak Kumis sudah rusak mengelupas dan basah kuyup terkena hujan sampai kertas stikernya hancur.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Scan QRIS di Ayam Geprek Juara selalu error 'QR Code Tidak Terbaca' karena fisik stiker di meja kasir sudah kusut dan berkerut parah.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Pas saya raba akrilik barcode di plang kasir Martabak Bangka 88, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Mau tanya dong, Ada kendala di kasir tolong bantu.",FEEDBACK_AMBIGU,MEDIUM
"Toko Apotek Sehat Sejahtera menempel plang 'QRIS Rusak' padahal kasirnya malas mengecek saldo masuk, pelayanan kasirnya sangat buruk.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
Saya curiga barcode QRIS di kasir Warung Nasi Bu Imas adalah tempelan palsu karena stiker aslinya tertutup stiker baru yang miring.,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Kasir di Barbershop Bro & Co bersikeras meminta uang cas Rp 2.000 tambahan sambil melayani dengan ketus saat saya scan barcode QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Min, Bisa tolong dicek akun saya?",FEEDBACK_AMBIGU,MEDIUM
"Barcode QRIS di Laundry Kilat 99 sangat jelas dan terang, transaksi berhasil seketika lewat OVO, merchant terpercaya bintang lima.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Transaksi QRIS di Soto Ayam Lamongan Cak Har Surabaya sangat cepat dan lancar, kasir ramah, barcode di akrilik bersih mulus, dan nominal 50.000 terdebet pas.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"QRIS fisik di counter pembayaran Minimarket Barokah dalam kondisi baik, namun ada perbedaan nama penerima di mana sistem menampilkan rekening DANA 0812988xxx bukannya nama toko resmi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Saya dipaksa bayar fee admin tambahan Rp 1.500 oleh kasir Toko Sembako Berkah khusus untuk pembayaran scan QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Kasir di Kedai Mie Aceh Tangerang mengenakan biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 75.000 pakai QRIS, padahal BI melarang surcharge!",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Beli barang di Toko Buku Gemilang bayar non-tunai via QRIS. Pas dicek di konfirmasi transaksi, nama penerimanya berbeda dari nama toko sehingga menimbulkan kecurigaan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Saya kurang mengerti alur pembayaran QRIS di toko Soto Ayam Lamongan Cak Har ini, kasirnya sibuk melayani pembeli lain jadi saya tidak sempat bertanya lebih lanjut dan langsung pergi dengan rasa ragu.",FEEDBACK_AMBIGU,MEDIUM
Saya bingung tadi waktu mau bayar di toko ini. bingung banget.,FEEDBACK_AMBIGU,MEDIUM
"Jangan scan QRIS di warung makan Es Teh Nusantara, itu barcode QRIS palsu sengaja ditimpa stiker penipu untuk mengalihkan transaksi pelanggan!",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP benar terdaftar atas nama merchant tersebut.,QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Saya kurang mengerti alur pembayaran QRIS di toko Barbershop Bro & Co ini, kasirnya sibuk melayani pembeli lain jadi saya tidak sempat bertanya lebih lanjut dan langsung pergi dengan rasa ragu.",FEEDBACK_AMBIGU,MEDIUM
"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem justru tidak cocok dan memunculkan nama pribadi asing.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Saya scan QRIS asli toko di Martabak Bangka 88, pas masuk halaman konfirmasi GoPay nama pemilik merchant yang keluar adalah nama pribadi asing CV MAJU FIKTIF.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Saat transaksi di Ayam Geprek Juara, fisik barcode terlihat resmi, tapi nama merchant penerima dana di m-banking berbeda dari nama toko aslinya.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Waspada modus penempelan stiker palsu di kaca kasir Sate Madura Cak Sholeh, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Tidak ada stiker palsu di akrilik Kopi Kenangan Senja, namun nama penerima digital yang tertera di layar ponsel saya beda jauh sama plang toko fisik.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Waspada modus penempelan stiker palsu di warung makan RM Padang Murah, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
